,Date,USSWAP1,USSWAP2,USSWAP3,USSWAP4,USSWAP5,USSWAP6,USSWAP7,USSWAP8,USSWAP9,USSWAP10,USSWAP15,USSWAP20,USSWAP25,USSWAP30
2373,2022-06-16,3.3793,3.5441,3.4662,3.3814,3.3216,3.2912,3.2671,3.2494,3.242,3.2432,3.2516,3.1806,3.0533,2.9329
2374,2022-06-17,3.394,3.6,3.5322,3.4486,3.386,3.3507,3.3222,3.3011,3.2905,3.2906,3.3099,3.2425,3.1193,3.0008
2375,2022-06-21,3.437,3.5998,3.5227,3.4532,3.407,3.3807,3.3615,3.3475,3.3423,3.3476,3.375,3.312,3.1876,3.0696
2376,2022-06-22,3.3516,3.4539,3.3702,3.3071,3.2727,3.2512,3.2364,3.2263,3.2252,3.2343,3.2826,3.2289,3.1125,2.9992
2377,2022-06-23,3.3088,3.3784,3.2768,3.2152,3.1817,3.1648,3.1533,3.1483,3.1519,3.1653,3.222,3.1774,3.0645,2.956
2378,2022-06-24,3.3017,3.4039,3.3162,3.2603,3.2304,3.2151,3.2033,3.1989,3.2027,3.2163,3.2745,3.2389,3.1297,3.0252
2379,2022-06-27,3.3285,3.4389,3.361,3.3133,3.29,3.272,3.2645,3.2593,3.2636,3.2747,3.3277,3.2898,3.1781,3.0715
2380,2022-06-28,3.3478,3.438,3.3537,3.2995,3.2697,3.253,3.2392,3.2335,3.2364,3.2495,3.2973,3.2592,3.1462,3.0386
2381,2022-06-29,3.3405,3.382,3.2647,3.2105,3.1862,3.1719,3.1591,3.1548,3.159,3.1729,3.232,3.2013,3.0925,2.9882
2382,2022-06-30,3.2902,3.276,3.1428,3.091,3.0754,3.0694,3.0635,3.0649,3.0746,3.0938,3.1721,3.1525,3.0477,2.9478
2383,2022-07-01,3.2213,3.1269,2.9687,2.9182,2.91,2.923,2.9145,2.9216,2.9367,2.9634,3.0671,3.0636,2.9667,2.8716
2384,2022-07-05,3.2115,3.0984,2.9343,2.8675,2.8509,2.8489,2.8465,2.8508,2.8633,2.8855,2.995,2.993,2.8967,2.8038
2385,2022-07-06,3.3089,3.2558,3.1078,3.0433,3.014,3.0025,2.995,2.9915,2.9975,3.0131,3.091,3.0703,2.9628,2.8587
2386,2022-07-07,3.3376,3.2911,3.1494,3.088,3.068,3.0637,3.0604,3.0607,3.0684,3.0867,3.1613,3.1403,3.0317,2.9282
2387,2022-07-08,3.421,3.3871,3.2385,3.1775,3.1589,3.1529,3.1485,3.1482,3.1549,3.1727,3.2383,3.2138,3.1022,2.9938
2388,2022-07-11,3.3905,3.3264,3.1761,3.103,3.0731,3.0643,3.0577,3.0562,3.0615,3.0763,3.155,3.1363,3.0298,2.927
2389,2022-07-12,3.3547,3.2825,3.1303,3.0561,3.0269,3.0202,3.0192,3.022,3.0308,3.0492,3.1356,3.1198,3.0152,2.9138
2390,2022-07-13,3.5185,3.3888,3.1911,3.0809,3.0247,3.0044,2.995,2.9931,2.9985,3.0125,3.0956,3.0818,2.9764,2.8755
2391,2022-07-14,3.5489,3.4205,3.2339,3.13,3.0756,3.052,3.037,3.0308,3.0296,3.0411,3.0999,3.0729,2.9605,2.8524
2392,2022-07-15,3.5054,3.388,3.206,3.0991,3.0382,3.009,2.9929,2.9837,2.9824,2.9918,3.0546,3.0298,2.9195,2.8149
2393,2022-07-18,3.5097,3.4201,3.2575,3.1543,3.094,3.0674,3.0514,3.0437,3.044,3.0546,3.1218,3.0968,2.99,2.8863
2394,2022-07-19,3.557,3.492,3.3254,3.2111,3.1409,3.1099,3.0915,3.081,3.0791,3.0885,3.1451,3.1177,3.0122,2.9086
2395,2022-07-20,3.558,3.4748,3.3121,3.2108,3.1543,3.1258,3.1059,3.0948,3.0916,3.0983,3.1457,3.113,3.0085,2.9049
2396,2022-07-21,3.4851,3.335,3.147,3.0344,2.9765,2.9519,2.9403,2.9366,2.941,2.9534,3.0203,2.995,2.8969,2.7992
2397,2022-07-22,3.3797,3.194,2.9929,2.8895,2.8365,2.813,2.804,2.8021,2.8093,2.8254,2.9186,2.9055,2.8192,2.7315
2398,2022-07-25,3.425,3.2503,3.0504,2.9367,2.882,2.8598,2.8512,2.8505,2.8582,2.8741,2.9615,2.9465,2.8587,2.7683
2399,2022-07-26,3.4443,3.2973,3.1025,2.9798,2.9128,2.8867,2.8714,2.867,2.8719,2.8865,2.9704,2.959,2.8741,2.7853
2400,2022-07-27,3.4043,3.2606,3.0641,2.9371,2.873,2.848,2.8383,2.8384,2.8475,2.8672,2.97,2.9722,2.8965,2.8182
2401,2022-07-28,3.317,3.123,2.9151,2.7916,2.7345,2.7165,2.711,2.7165,2.73,2.7547,2.8783,2.8968,2.835,2.7665
2402,2022-07-29,3.364,3.1525,2.9208,2.7805,2.7115,2.6884,2.6826,2.6872,2.7017,2.7256,2.8453,2.864,2.8027,2.7343
2403,2022-08-01,3.3464,3.143,2.9079,2.755,2.6726,2.637,2.6199,2.6127,2.621,2.6391,2.7453,2.7596,2.6974,2.6289
2404,2022-08-02,3.4627,3.3177,3.1157,2.9773,2.8967,2.8554,2.8295,2.817,2.8151,2.8245,2.8951,2.889,2.8125,2.7351
2405,2022-08-03,3.4945,3.345,3.128,2.9697,2.8735,2.825,2.7939,2.778,2.7729,2.7786,2.8419,2.8288,2.749,2.6678
2406,2022-08-04,3.5058,3.3253,3.0924,2.9355,2.8454,2.7977,2.7672,2.7514,2.7477,2.7571,2.8352,2.8303,2.7575,2.6818
2407,2022-08-05,3.652,3.4975,3.265,3.1025,2.9983,2.944,2.9118,2.8927,2.888,2.8913,2.9528,2.9371,2.858,2.7762
2408,2022-08-08,3.65,3.4751,3.2284,3.0521,2.9441,2.8845,2.8465,2.8243,2.814,2.8164,2.8721,2.8535,2.7725,2.6894
2409,2022-08-09,3.6763,3.5257,3.2845,3.1052,2.9883,2.9208,2.8753,2.8475,2.8335,2.8326,2.8816,2.8612,2.7804,2.6964
2410,2022-08-10,3.6387,3.4887,3.2466,3.071,2.9602,2.9005,2.8614,2.8384,2.8288,2.8312,2.891,2.8805,2.807,2.7276
2411,2022-08-11,3.64,3.5237,3.2913,3.1278,3.0322,2.9832,2.953,2.9384,2.9345,2.9414,3.0111,3.0093,2.9393,2.8621
2412,2022-08-12,3.6758,3.5519,3.3017,3.1168,3.0032,2.9448,2.9081,2.887,2.8793,2.8832,2.9503,2.948,2.8798,2.8036
2413,2022-08-15,3.6428,3.4936,3.2345,3.05,2.9401,2.8822,2.8475,2.8287,2.8236,2.8305,2.9102,2.915,2.854,2.7845
2414,2022-08-16,3.6715,3.5525,3.3086,3.1117,2.9862,2.9195,2.8767,2.8524,2.8422,2.845,2.9118,2.9097,2.844,2.7696
2415,2022-08-17,3.7044,3.6192,3.3997,3.2124,3.0908,3.0268,2.9867,2.9619,2.9523,2.9533,3.0099,2.998,2.9238,2.8424
2416,2022-08-18,3.6684,3.5639,3.349,3.1735,3.0603,2.9995,2.9612,2.938,2.9283,2.9304,2.9886,2.976,2.8995,2.816
2417,2022-08-19,3.6779,3.5924,3.3923,3.2285,3.1259,3.075,3.045,3.0275,3.0235,3.0294,3.0887,3.07,2.9867,2.8965
2418,2022-08-22,3.746,3.6844,3.4879,3.3143,3.1961,3.1394,3.1046,3.0847,3.0781,3.0817,3.1342,3.1056,3.014,2.9176
2419,2022-08-23,3.764,3.6835,3.4887,3.3239,3.2167,3.1658,3.139,3.1237,3.1227,3.1308,3.189,3.1561,3.06,2.9605
2420,2022-08-24,3.7849,3.7109,3.5232,3.3735,3.2771,3.2284,3.2007,3.1849,3.183,3.1919,3.2491,3.2175,3.1235,3.0264
2421,2022-08-25,3.7962,3.7076,3.5088,3.3412,3.228,3.1665,3.1318,3.1121,3.107,3.113,3.17,3.1407,3.049,2.9549
2422,2022-08-26,3.8024,3.731,3.5474,3.3943,3.2833,3.2149,3.168,3.1391,3.1272,3.1258,3.1518,3.1091,3.007,2.9049
2423,2022-08-29,3.838,3.7616,3.5786,3.4395,3.3368,3.274,3.2309,3.2044,3.1928,3.1929,3.2138,3.166,3.061,2.9579
2424,2022-08-30,3.8814,3.8062,3.6106,3.4616,3.3545,3.291,3.2447,3.2157,3.2019,3.1991,3.2132,3.1605,3.0508,2.9447
2425,2022-08-31,3.9124,3.8479,3.6562,3.5227,3.4285,3.3692,3.3255,3.2987,3.283,3.2804,3.2902,3.2331,3.121,3.0133
2426,2022-09-01,3.9377,3.866,3.6818,3.5578,3.474,3.423,3.3852,3.3599,3.3492,3.3483,3.3577,3.298,3.184,3.077
2427,2022-09-02,3.8565,3.7619,3.5767,3.451,3.3723,3.331,3.3031,3.2867,3.282,3.2878,3.3121,3.2579,3.1488,3.0452
2428,2022-09-06,3.9523,3.877,3.7032,3.5909,3.5202,3.4801,3.4506,3.4332,3.4272,3.4307,3.4558,3.3975,3.2869,3.1832
2429,2022-09-07,3.923,3.8111,3.6221,3.5002,3.4272,3.3898,3.3621,3.3453,3.3402,3.3444,3.3702,3.3126,3.2007,3.0967
2430,2022-09-08,3.9756,3.8695,3.6779,3.5576,3.4851,3.4449,3.4167,3.3976,3.3911,3.3941,3.4258,3.37,3.2599,3.1597
2431,2022-09-09,4.0152,3.9073,3.708,3.5799,3.4984,3.4524,3.4187,3.3969,3.3863,3.3887,3.4068,3.3477,3.2348,3.1308
2432,2022-09-12,4.0189,3.9133,3.7185,3.5924,3.5123,3.4723,3.4453,3.4288,3.4233,3.4287,3.4542,3.3993,3.2923,3.1938
2433,2022-09-13,4.2154,4.1006,3.8853,3.7349,3.6314,3.5708,3.5255,3.4954,3.4772,3.4722,3.4645,3.3924,3.2775,3.1734
2434,2022-09-14,4.3334,4.2048,3.9644,3.7904,3.6743,3.604,3.5499,3.5123,3.4901,3.479,3.4577,3.3788,3.2603,3.1534
2435,2022-09-15,4.3984,4.279,4.0367,3.8618,3.7428,3.6677,3.6094,3.5664,3.539,3.5256,3.4924,3.4063,3.2836,3.1735
2436,2022-09-16,4.3806,4.2502,4.0045,3.8285,3.7159,3.6497,3.597,3.558,3.5347,3.5245,3.5083,3.433,3.3165,3.213
2437,2022-09-19,4.4323,4.3149,4.0689,3.887,3.7712,3.6992,3.6436,3.6015,3.5749,3.5638,3.5356,3.4535,3.3308,3.2225
2438,2022-09-20,4.4618,4.3559,4.1247,3.952,3.8388,3.7676,3.7127,3.6717,3.6444,3.6318,3.5965,3.5072,3.3788,3.265
2439,2022-09-21,4.5574,4.4653,4.2095,4.0083,3.8663,3.7762,3.7067,3.6565,3.6209,3.6004,3.549,3.4523,3.3173,3.2003
2440,2022-09-22,4.6012,4.5309,4.2961,4.1318,4.021,3.9386,3.8738,3.824,3.7871,3.7666,3.6994,3.592,3.4455,3.3204
2441,2022-09-23,4.6448,4.6078,4.3755,4.1898,4.0549,3.9533,3.8736,3.8105,3.7634,3.734,3.647,3.5307,3.3787,3.2482
2442,2022-09-26,4.658,4.6706,4.4877,4.3464,4.239,4.1525,4.0796,4.0205,3.9739,3.9416,3.82,3.6768,3.5006,3.35
2443,2022-09-27,4.5602,4.5669,4.4058,4.2821,4.1881,4.1151,4.0511,3.998,3.9572,3.9295,3.8243,3.686,3.5103,3.3612
2444,2022-09-28,4.5013,4.4435,4.243,4.0972,3.9967,3.9287,3.8755,3.829,3.7956,3.7746,3.7101,3.5921,3.4284,3.2885
2445,2022-09-29,4.5512,4.4924,4.2947,4.1628,4.074,4.0086,3.9527,3.9037,3.8682,3.8437,3.7671,3.639,3.4666,3.3202
2446,2022-09-30,4.5799,4.546,4.3577,4.231,4.1412,4.068,4.0036,3.9487,3.9064,3.877,3.7973,3.6714,3.5002,3.354
2447,2022-10-03,4.5075,4.4102,4.1995,4.045,3.9371,3.8578,3.7912,3.7388,3.7007,3.6752,3.6326,3.532,3.3763,3.2455
2448,2022-10-04,4.4947,4.3784,4.1564,3.9957,3.8863,3.809,3.7434,3.6948,3.6596,3.6381,3.5981,3.5117,3.3655,3.2385
2449,2022-10-05,4.5322,4.4497,4.2539,4.1108,4.0139,3.9447,3.8883,3.8446,3.8114,3.7913,3.7294,3.6265,3.4703,3.3335
2450,2022-10-06,4.611,4.5518,4.3448,4.1958,4.0921,4.0192,3.957,3.9077,3.8717,3.846,3.7727,3.6583,3.4946,3.3508
2451,2022-10-07,4.7,4.6425,4.4309,4.2773,4.1714,4.091,4.0212,3.9667,3.925,3.8966,3.822,3.7073,3.5447,3.4011
2452,2022-10-11,4.7176,4.6414,4.4445,4.2965,4.1964,4.1278,4.0667,4.0203,3.9855,3.9622,3.892,3.7757,3.6101,3.4633
2453,2022-10-12,4.7263,4.6167,4.4035,4.2533,4.154,4.0835,4.0237,3.9768,3.9437,3.9221,3.8598,3.748,3.5853,3.4404
2454,2022-10-13,4.9324,4.8032,4.533,4.3397,4.2121,4.1285,4.0603,4.0091,3.9718,3.9464,3.8777,3.7607,3.5915,3.4419
2455,2022-10-14,5.0073,4.8727,4.6048,4.4152,4.2895,4.2052,4.1369,4.0839,4.0459,4.0214,3.953,3.8378,3.6692,3.5198
2456,2022-10-17,4.9936,4.8327,4.5587,4.3716,4.2508,4.1727,4.109,4.0604,4.0271,4.0067,3.9583,3.8558,3.6956,3.5532
2457,2022-10-18,4.9622,4.8102,4.5493,4.3642,4.2431,4.1641,4.1013,4.0535,4.021,4.0004,3.9546,3.859,3.7015,3.5616
2458,2022-10-19,5.0413,4.9297,4.6819,4.5019,4.383,4.304,4.24,4.1915,4.1565,4.1357,4.0745,3.9682,3.8052,3.6593
2459,2022-10-20,5.0974,5.0123,4.7783,4.6041,4.488,4.4122,4.3509,4.3037,4.2715,4.2506,4.1924,4.0822,3.9184,3.7725
2460,2022-10-21,5.0049,4.8668,4.6326,4.474,4.3785,4.3238,4.2816,4.2517,4.2342,4.2304,4.225,4.1438,3.9973,3.8656
2461,2022-10-24,5.0294,4.8755,4.6386,4.488,4.4002,4.3465,4.3066,4.2767,4.2596,4.2546,4.2527,4.1715,4.025,3.8938
2462,2022-10-25,5.0159,4.8388,4.5834,4.4189,4.316,4.25,4.1972,4.1609,4.1391,4.131,4.133,4.0563,3.9135,3.7864
2463,2022-10-26,4.9557,4.764,4.5056,4.3316,4.2262,4.155,4.0982,4.056,4.033,4.0214,4.0127,3.9307,3.7873,3.6591
2464,2022-10-27,4.8742,4.6319,4.3724,4.204,4.1102,4.0476,3.9958,3.9613,3.942,3.9346,3.9349,3.8637,3.7263,3.6046
2465,2022-10-28,5.0162,4.7983,4.5297,4.3583,4.252,4.1818,4.1257,4.0867,4.0609,4.0505,4.0286,3.9472,3.8055,3.6776
2466,2022-10-31,5.0831,4.8588,4.5856,4.4087,4.2965,4.2274,4.1702,4.1303,4.1044,4.0918,4.0614,3.9773,3.8324,3.7027
2467,2022-11-01,5.134,4.933,4.6584,4.4721,4.3468,4.2643,4.1988,4.1509,4.1187,4.1006,4.0464,3.9493,3.7948,3.657
2468,2022-11-02,5.18,5.0149,4.7375,4.5373,4.4042,4.3217,4.2581,4.2117,4.18,4.162,4.1019,3.9982,3.8384,3.6971
2469,2022-11-03,5.2459,5.0955,4.8071,4.5955,4.4562,4.3691,4.2997,4.2485,4.2127,4.193,4.1374,4.0313,3.8737,3.734
2470,2022-11-04,5.2053,5.037,4.7513,4.5504,4.4208,4.3437,4.2851,4.2422,4.2143,4.2012,4.167,4.0745,3.9239,3.7891
2471,2022-11-07,5.223,5.0712,4.7894,4.5823,4.4499,4.3717,4.3117,4.2696,4.2433,4.231,4.2025,4.1126,3.9633,3.8302
2472,2022-11-08,5.2073,5.0117,4.7131,4.4956,4.359,4.276,4.2156,4.1731,4.1472,4.1367,4.1246,4.045,3.9051,3.7795
2473,2022-11-09,5.1805,4.9565,4.641,4.4295,4.2985,4.2188,4.1639,4.1251,4.104,4.0958,4.1027,4.033,3.9007,3.7789
2474,2022-11-10,5.0704,4.706,4.3569,4.1344,4.0068,3.9275,3.8748,3.8398,3.824,3.8202,3.849,3.7986,3.6805,3.5686
2475,2022-11-11,5.066,4.7113,4.3615,4.1552,4.002,3.9317,3.8758,3.8398,3.826,3.8205,3.8515,3.793,3.6819,3.572
2476,2022-11-14,5.096,4.7428,4.3868,4.1666,4.039,3.9593,3.9045,3.869,3.8507,3.8473,3.8656,3.8148,3.6979,3.5881
2477,2022-11-15,5.0649,4.6547,4.2776,4.0644,3.9428,3.8645,3.8104,3.7772,3.7603,3.7588,3.7853,3.7421,3.6308,3.5248
2478,2022-11-16,5.0896,4.6781,4.2734,4.0326,3.8915,3.8007,3.7344,3.6903,3.6658,3.6567,3.6673,3.6206,3.5078,3.3995
2479,2022-11-17,5.133,4.7697,4.3679,4.1259,3.983,3.8945,3.828,3.7841,3.7587,3.7478,3.7399,3.6816,3.5602,3.4417
2480,2022-11-18,5.189,4.8541,4.4587,4.214,4.067,3.974,3.9053,3.8583,3.8298,3.8152,3.8022,3.7375,3.6126,3.4902
2481,2022-11-21,5.2083,4.8688,4.4798,4.236,4.0868,3.9908,3.9198,3.8705,3.839,3.8217,3.7954,3.7251,3.5954,3.468
2482,2022-11-22,5.2036,4.822,4.4088,4.1588,4.005,3.9058,3.8306,3.7769,3.7428,3.7233,3.6977,3.6277,3.4992,3.373
2483,2022-11-23,5.1793,4.8039,4.3778,4.1154,3.953,3.8513,3.7768,3.7232,3.6882,3.6685,3.6337,3.5571,3.4227,3.2926
2484,2022-11-24,5.1816,4.8129,4.379,4.1098,4.016,3.839,3.776,3.724,3.6886,3.67,3.631,3.559,3.419,3.2866
2485,2022-11-25,5.1774,4.7947,4.3597,4.0942,3.936,3.84,3.755,3.7051,3.6746,3.662,3.6314,3.57,3.426,3.2998
2486,2022-11-28,5.1474,4.7597,4.3363,4.086,3.9326,3.8345,3.7607,3.7079,3.6755,3.6555,3.6215,3.546,3.4107,3.2797
2487,2022-11-29,5.1734,4.7925,4.372,4.1201,3.969,3.8756,3.8056,3.7571,3.7275,3.7118,3.686,3.615,3.4845,3.3586
2488,2022-11-30,5.1073,4.6288,4.1773,3.9231,3.775,3.6923,3.6338,3.5944,3.5739,3.5663,3.5753,3.5258,3.4082,3.293
2489,2022-12-01,5.0531,4.5665,4.1031,3.8481,3.702,3.6115,3.5463,3.5024,3.4772,3.4658,3.468,3.417,3.2985,3.1812
2490,2022-12-02,5.0684,4.5822,4.0998,3.8342,3.6787,3.5878,3.5265,3.4842,3.4605,3.4495,3.4471,3.3928,3.2721,3.1518
2491,2022-12-05,5.1568,4.7087,4.2385,3.9694,3.8082,3.7103,3.6415,3.5917,3.563,3.5448,3.5219,3.455,3.3257,3.1979
2492,2022-12-06,5.1301,4.6827,4.2138,3.9429,3.7782,3.6745,3.5987,3.5455,3.5128,3.4935,3.4683,3.4002,3.2695,3.1423
2493,2022-12-07,5.0837,4.589,4.112,3.833,3.6655,3.563,3.4904,3.4402,3.4094,3.393,3.3772,3.314,3.1856,3.0615
2494,2022-12-08,5.1027,4.6328,4.1675,3.9042,3.7457,3.643,3.5679,3.5145,3.4809,3.4595,3.4205,3.3446,3.2063,3.0715
2495,2022-12-09,5.121,4.6623,4.2134,3.9623,3.8137,3.7225,3.6563,3.6112,3.5834,3.5689,3.545,3.475,3.34,3.2099
2496,2022-12-12,5.144,4.6847,4.2414,3.9873,3.8355,3.7427,3.6788,3.6351,3.6087,3.5942,3.5648,3.491,3.3528,3.2206
2497,2022-12-13,5.0366,4.5324,4.0992,3.8584,3.7123,3.6241,3.5631,3.5225,3.4999,3.489,3.4837,3.4219,3.2922,3.1673
2498,2022-12-14,5.0301,4.5063,4.0607,3.8134,3.6725,3.587,3.5299,3.4909,3.4713,3.4635,3.4611,3.4019,3.2745,3.151
2499,2022-12-15,5.0559,4.5397,4.0886,3.8333,3.679,3.5853,3.5209,3.4774,3.4517,3.4383,3.4287,3.367,3.2394,3.1175
2500,2022-12-16,5.0161,4.5011,4.0599,3.8247,3.6865,3.602,3.545,3.5048,3.4821,3.472,3.4646,3.405,3.2789,3.1579
2501,2022-12-19,5.0415,4.5504,4.1301,3.8979,3.76,3.6798,3.625,3.5856,3.5647,3.556,3.5433,3.4807,3.3509,3.228
2502,2022-12-20,5.0404,4.5667,4.1598,3.9487,3.8309,3.7563,3.7025,3.6645,3.6442,3.6343,3.6177,3.5541,3.4243,3.3016
2503,2022-12-21,5.0056,4.5346,4.1407,3.9377,3.8205,3.7472,3.6985,3.6613,3.6405,3.6303,3.6135,3.5507,3.4225,3.3
2504,2022-12-22,5.0303,4.5674,4.1747,3.9658,3.8489,3.7765,3.7229,3.686,3.663,3.6537,3.6386,3.5778,3.452,3.3335
2505,2022-12-23,5.0433,4.6023,4.2277,4.0207,3.898,3.8301,3.7818,3.7473,3.727,3.7187,3.7034,3.645,3.5196,3.4003
2506,2022-12-27,5.0887,4.6611,4.2889,4.0802,3.9611,3.8939,3.8491,3.8163,3.7995,3.7922,3.78,3.7176,3.5924,3.4733
2507,2022-12-28,5.0739,4.6731,4.3076,4.1129,4.0024,3.9416,3.9003,3.8695,3.8536,3.848,3.8356,3.7713,3.6466,3.5278
2508,2022-12-29,5.0806,4.6645,4.2923,4.0897,3.9752,3.9037,3.8519,3.8149,3.7935,3.7838,3.7615,3.6948,3.568,3.4478
2509,2022-12-30,5.12,4.7083,4.3424,4.1347,4.023,3.9523,3.9026,3.8685,3.8477,3.8375,3.8119,3.7435,3.6116,3.491
2510,2023-01-03,5.1147,4.6565,4.249,4.0264,3.897,3.817,3.7603,3.719,3.6927,3.6795,3.6575,3.5909,3.4654,3.3474
2511,2023-01-04,5.1146,4.6434,4.2145,3.9839,3.8495,3.7684,3.7126,3.6726,3.6488,3.6367,3.6287,3.5705,3.4504,3.3379
2512,2023-01-05,5.1916,4.745,4.3146,4.0708,3.9216,3.829,3.7641,3.7175,3.6862,3.6685,3.6433,3.5771,3.4531,3.3342
2513,2023-01-06,5.1045,4.5538,4.0946,3.8503,3.708,3.625,3.5699,3.5328,3.5109,3.5002,3.5011,3.4505,3.3359,3.2281
2514,2023-01-09,5.0697,4.5076,4.0667,3.8262,3.6855,3.6024,3.5472,3.509,3.4873,3.477,3.4736,3.4248,3.3106,3.2038
2515,2023-01-10,5.0886,4.5323,4.1006,3.8719,3.7414,3.667,3.6195,3.587,3.5707,3.5625,3.5652,3.5165,3.4047,3.2991
2516,2023-01-11,5.0864,4.5062,4.0601,3.8225,3.6832,3.6047,3.5552,3.5228,3.5053,3.4975,3.503,3.4578,3.3486,3.2438
2517,2023-01-12,5.0628,4.4376,3.9705,3.722,3.5774,3.5025,3.4573,3.4299,3.4166,3.4135,3.43,3.3903,3.2847,3.1828
2518,2023-01-13,5.0748,4.498,4.0376,3.7938,3.6527,3.5724,3.5234,3.4916,3.476,3.4708,3.474,3.433,3.3252,3.2219
2519,2023-01-17,5.0678,4.4671,4.0218,3.7884,3.6593,3.5906,3.55,3.5257,3.5154,3.5137,3.5248,3.4848,3.38,3.2766
2520,2023-01-18,5.0173,4.3576,3.8851,3.6359,3.4965,3.4212,3.3799,3.3553,3.3474,3.3467,3.3807,3.3558,3.2623,3.1685
2521,2023-01-19,5.0507,4.3951,3.9186,3.6731,3.5333,3.4539,3.4041,3.3735,3.3597,3.3572,3.3812,3.3544,3.2594,3.1639
2522,2023-01-20,5.0606,4.4297,3.9671,3.7362,3.6064,3.532,3.4878,3.46,3.4468,3.4435,3.4672,3.4394,3.3449,3.2491
2523,2023-01-23,5.0846,4.4788,4.0309,3.7974,3.6631,3.5847,3.533,3.5,3.4843,3.4774,3.4941,3.4665,3.3711,3.2744
2524,2023-01-24,5.0742,4.4552,3.9989,3.756,3.616,3.5334,3.4786,3.4444,3.4269,3.4188,3.4318,3.4011,3.3039,3.2075
2525,2023-01-25,5.0327,4.4294,3.9811,3.7387,3.596,3.5173,3.4679,3.4372,3.422,3.4169,3.432,3.4022,3.3061,3.2087
2526,2023-01-26,5.049,4.4673,4.0322,3.7973,3.6593,3.5781,3.5301,3.4988,3.4837,3.4786,3.4912,3.4606,3.3629,3.2642
2527,2023-01-27,5.0557,4.4826,4.0438,3.8098,3.6747,3.5964,3.5448,3.5116,3.4939,3.4875,3.4902,3.454,3.3525,3.2495
2528,2023-01-30,5.075,4.5204,4.0955,3.8636,3.7237,3.6413,3.5868,3.5507,3.5324,3.5231,3.5236,3.4855,3.3826,3.2791
2529,2023-01-31,5.0584,4.4811,4.0448,3.8116,3.6765,3.5988,3.546,3.5125,3.4954,3.4876,3.4865,3.4497,3.3461,3.2418
2530,2023-02-01,5.0115,4.3926,3.9471,3.7144,3.5872,3.5118,3.4611,3.4331,3.4179,3.4119,3.4232,3.3956,3.2989,3.1993
2531,2023-02-02,5.0157,4.3807,3.9327,3.6976,3.564,3.4882,3.4406,3.4105,3.3971,3.3914,3.4102,3.3843,3.2929,3.1982
2532,2023-02-03,5.1553,4.5719,4.1209,3.8788,3.7354,3.6499,3.5928,3.5557,3.5346,3.522,3.508,3.465,3.3618,3.255
2533,2023-02-06,5.2698,4.742,4.3001,4.0471,3.8921,3.7917,3.7234,3.6734,3.6434,3.621,3.5814,3.527,3.4141,3.3028
2534,2023-02-07,5.2659,4.737,4.295,4.0444,3.8932,3.8015,3.7404,3.6976,3.6718,3.6557,3.6232,3.5697,3.4576,3.3472
2535,2023-02-08,5.2516,4.7082,4.2562,4.0026,3.8496,3.753,3.6853,3.6382,3.609,3.5904,3.5631,3.515,3.4072,3.3011
2536,2023-02-09,5.2764,4.767,4.3225,4.065,3.9067,3.8092,3.7403,3.6925,3.662,3.6457,3.6125,3.567,3.4593,3.3536
2537,2023-02-10,5.3137,4.816,4.3835,4.1293,3.9727,3.8785,3.8124,3.7666,3.7381,3.7199,3.6922,3.6471,3.5404,3.4358
2538,2023-02-13,5.3145,4.8119,4.3798,4.1262,3.9675,3.8658,3.7946,3.7437,3.7116,3.6904,3.6551,3.6093,3.5009,3.395
2539,2023-02-14,5.3842,4.9469,4.5174,4.246,4.0692,3.9545,3.869,3.8087,3.7675,3.7385,3.6733,3.6136,3.4973,3.3837
2540,2023-02-15,5.3671,4.9598,4.5461,4.2806,4.1084,3.9985,3.9197,3.8632,3.825,3.7995,3.7371,3.6752,3.5578,3.4436
2541,2023-02-16,5.3926,4.9636,4.5579,4.3041,4.1384,4.0381,3.9668,3.9154,3.8825,3.8615,3.8097,3.7482,3.6322,3.5186
2542,2023-02-17,5.4002,4.932,4.5107,4.2575,4.0957,3.9943,3.924,3.8729,3.8407,3.8181,3.7628,3.6987,3.5804,3.4644
2543,2023-02-21,5.4703,5.0386,4.635,4.3936,4.2375,4.1368,4.0654,4.0134,3.979,3.9553,3.8932,3.8155,3.6918,3.5705
2544,2023-02-22,5.4701,5.037,4.6253,4.3815,4.22,4.1171,4.0417,3.9868,3.9504,3.9252,3.8548,3.7722,3.6444,3.5208
2545,2023-02-23,5.4682,5.0267,4.6005,4.3492,4.1847,4.0799,4.0024,3.9451,3.9066,3.8802,3.8156,3.736,3.61,3.4905
2546,2023-02-24,5.52,5.159,4.7448,4.4805,4.2958,4.181,4.0952,4.0315,3.9881,3.9558,3.8821,3.7946,3.6628,3.537
2547,2023-02-27,5.529,5.1403,4.711,4.4361,4.2546,4.1391,4.056,3.9953,3.9552,3.9255,3.865,3.7814,3.6533,3.5324
2548,2023-02-28,5.5407,5.1671,4.7352,4.4584,4.272,4.1551,4.0695,4.0076,3.9662,3.9336,3.8669,3.7789,3.6482,3.5226
2549,2023-03-01,5.582,5.2296,4.8018,4.5281,4.3442,4.2253,4.1439,4.0828,4.0425,4.0104,3.933,3.8358,3.6978,3.5668
2550,2023-03-02,5.5635,5.2308,4.8319,4.5719,4.4,4.2882,4.2071,4.1462,4.1056,4.0744,3.9873,3.8855,3.7426,3.6083
